iter	Passed	Remaining
1663	52277	104806
1664	52308	104774
1665	52339	104742
1666	52371	104710
1667	52404	104683
1668	52434	104648
1669	52464	104615
1670	52495	104581
1671	52526	104549
1672	52556	104515
1673	52598	104505
1674	52628	104471
1675	52660	104441
1676	52691	104409
1677	52725	104382
1678	52755	104348
1679	52785	104314
1680	52815	104280
1681	52845	104246
1682	52877	104215
1683	52908	104182
1684	52938	104149
1685	52969	104116
1686	52998	104081
1687	53031	104051
1688	53064	104024
1689	53098	103997
1690	53130	103967
1691	53161	103935
1692	53192	103902
1693	53224	103872
1694	53258	103845
1695	53299	103834
1696	53332	103804
1697	53363	103773
1698	53395	103743
1699	53430	103717
1700	53460	103684
1701	53492	103652
1702	53523	103621
1703	53553	103586
1704	53583	103552
1705	53615	103523
1706	53646	103490
1707	53679	103460
1708	53711	103432
1709	53746	103406
1710	53776	103373
1711	53806	103339
1712	53839	103310
1713	53872	103281
1714	53905	103252
1715	53937	103223
1716	53971	103196
1717	54002	103164
1718	54032	103130
1719	54061	103094
1720	54091	103060
1721	54121	103026
1722	54152	102993
1723	54185	102965
1724	54215	102931
1725	54245	102897
1726	54276	102864
1727	54309	102835
1728	54344	102810
1729	54376	102780
1730	54407	102748
1731	54437	102714
1732	54467	102681
1733	54499	102649
1734	54528	102614
1735	54562	102587
1736	54595	102559
1737	54624	102522
1738	54656	102493
1739	54690	102466
1740	54724	102440
1741	54756	102409
1742	54788	102378
1743	54818	102345
1744	54852	102318
1745	54885	102289
1746	54917	102259
1747	54947	102225
1748	54978	102192
1749	55008	102159
1750	55038	102124
1751	55069	102091
1752	55101	102062
1753	55132	102029
1754	55165	102002
1755	55207	101989
1756	55239	101958
1757	55273	101932
1758	55306	101903
1759	55338	101872
1760	55369	101841
1761	55400	101808
1762	55433	101780
1763	55465	101749
1764	55495	101715
1765	55523	101677
1766	55554	101645
1767	55585	101612
1768	55614	101578
1769	55648	101550
1770	55680	101519
1771	55710	101485
1772	55740	101452
1773	55771	101419
1774	55802	101388
1775	55832	101353
1776	55862	101319
1777	55892	101286
1778	55922	101252
1779	55953	101219
1780	55984	101187
1781	56014	101153
1782	56046	101122
1783	56075	101087
1784	56106	101055
1785	56136	101020
1786	56167	100988
1787	56197	100954
1788	56229	100924
1789	56259	100890
1790	56292	100860
1791	56323	100828
1792	56355	100798
1793	56386	100766
1794	56413	100727
1795	56445	100696
1796	56477	100666
1797	56510	100638
1798	56541	100605
1799	56573	100574
1800	56603	100540
1801	56632	100506
1802	56665	100477
1803	56697	100447
1804	56729	100416
1805	56761	100385
1806	56795	100358
1807	56827	100328
1808	56863	100304
1809	56895	100273
1810	56928	100246
1811	56958	100211
1812	56990	100181
1813	57021	100148
1814	57055	100121
1815	57086	100089
1816	57118	100060
1817	57148	100026
1818	57181	99996
1819	57213	99966
1820	57247	99939
1821	57278	99907
1822	57308	99872
1823	57338	99838
1824	57368	99805
1825	57398	99771
1826	57430	99740
1827	57461	99709
1828	57492	99677
1829	57524	99646
1830	57555	99613
1831	57587	99583
1832	57619	99553
1833	57649	99520
1834	57680	99486
1835	57713	99457
1836	57745	99427
1837	57778	99399
1838	57812	99372
1839	57840	99334
1840	57872	99304
1841	57903	99272
1842	57933	99238
1843	57964	99205
1844	57994	99172
1845	58029	99146
1846	58062	99117
1847	58095	99090
1848	58126	99056
1849	58160	99030
1850	58191	98998
1851	58224	98968
1852	58256	98938
1853	58286	98905
1854	58315	98869
1855	58347	98838
1856	58380	98810
1857	58413	98780
1858	58445	98750
1859	58475	98716
1860	58506	98684
1861	58536	98650
1862	58561	98607
1863	58592	98575
1864	58624	98545
1865	58655	98513
1866	58686	98482
1867	58718	98450
1868	58746	98413
1869	58779	98384
1870	58810	98353
1871	58842	98321
1872	58872	98289
1873	58903	98255
1874	58937	98228
1875	58967	98195
1876	58999	98165
1877	59032	98136
1878	59064	98105
1879	59094	98071
1880	59126	98041
1881	59156	98007
1882	59186	97974
1883	59218	97942
1884	59250	97912
1885	59282	97881
1886	59315	97852
1887	59346	97820
1888	59378	97790
1889	59408	97756
1890	59441	97727
1891	59474	97699
1892	59507	97670
1893	59539	97640
1894	59572	97610
1895	59603	97578
1896	59636	97549
1897	59665	97515
1898	59697	97483
1899	59727	97450
1900	59759	97418
1901	59791	97389
1902	59823	97358
1903	59854	97326
1904	59884	97292
1905	59916	97262
1906	59949	97232
1907	59979	97198
1908	60011	97168
1909	60043	97137
1910	60075	97107
1911	60108	97078
1912	60140	97048
1913	60172	97017
1914	60202	96984
1915	60235	96955
1916	60265	96922
1917	60300	96895
1918	60334	96868
1919	60365	96836
1920	60394	96800
1921	60424	96766
1922	60455	96734
1923	60488	96705
1924	60519	96674
1925	60550	96642
1926	60582	96610
1927	60616	96583
1928	60646	96550
1929	60679	96521
1930	60711	96490
1931	60744	96461
1932	60776	96430
1933	60806	96396
1934	60838	96366
1935	60870	96336
1936	60901	96303
1937	60935	96276
1938	60968	96247
1939	60998	96214
1940	61033	96189
1941	61062	96152
1942	61092	96119
1943	61123	96086
1944	61153	96053
1945	61182	96018
1946	61214	95988
1947	61245	95955
1948	61275	95922
1949	61306	95889
1950	61337	95857
1951	61368	95826
1952	61400	95794
1953	61431	95762
1954	61460	95728
1955	61493	95698
1956	61523	95665
1957	61556	95636
1958	61590	95608
1959	61620	95574
1960	61651	95542
1961	61683	95512
1962	61715	95482
1963	61749	95454
1964	61782	95424
1965	61812	95391
1966	61844	95360
1967	61873	95324
1968	61906	95296
1969	61938	95266
1970	61970	95234
1971	62001	95203
1972	62032	95170
1973	62065	95141
1974	62096	95110
1975	62127	95077
1976	62160	95049
1977	62193	95019
1978	62225	94988
1979	62255	94955
1980	62288	94925
1981	62318	94892
1982	62348	94859
1983	62382	94830
1984	62416	94803
1985	62446	94770
1986	62478	94739
1987	62508	94706
1988	62541	94677
1989	62574	94647
1990	62606	94617
1991	62636	94583
1992	62666	94550
1993	62696	94516
1994	62728	94485
1995	62761	94456
1996	62791	94422
1997	62819	94387
1998	62850	94354
1999	62883	94325
2000	62916	94296
2001	62947	94264
2002	62980	94234
2003	63012	94204
2004	63043	94172
2005	63070	94133
2006	63104	94106
2007	63134	94072
2008	63168	94045
2009	63201	94015
2010	63234	93986
2011	63268	93959
2012	63301	93930
2013	63333	93900
2014	63365	93868
2015	63396	93836
2016	63428	93806
2017	63462	93779
2018	63496	93751
2019	63527	93718
2020	63561	93690
2021	63591	93657
2022	63621	93624
2023	63651	93590
2024	63681	93557
2025	63714	93527
2026	63746	93497
2027	63780	93469
2028	63811	93437
2029	63841	93404
2030	63873	93373
2031	63907	93345
2032	63940	93315
2033	63972	93285
2034	64005	93256
2035	64036	93223
2036	64066	93189
2037	64096	93157
2038	64126	93124
2039	64157	93090
2040	64187	93057
2041	64219	93026
2042	64252	92998
2043	64284	92967
2044	64315	92935
2045	64347	92904
2046	64380	92875
2047	64414	92848
2048	64447	92818
2049	64480	92788
2050	64511	92756
2051	64546	92729
2052	64576	92697
2053	64607	92665
2054	64638	92632
2055	64667	92597
2056	64699	92566
2057	64729	92533
2058	64761	92503
2059	64792	92471
2060	64825	92441
2061	64858	92412
2062	64889	92379
2063	64920	92347
2064	64955	92321
2065	64988	92292
2066	65020	92261
2067	65048	92225
2068	65082	92197
2069	65114	92166
2070	65147	92137
2071	65179	92106
2072	65210	92075
2073	65242	92044
2074	65276	92015
2075	65306	91982
2076	65337	91951
2077	65370	91921
2078	65401	91888
2079	65433	91858
2080	65465	91828
2081	65497	91797
2082	65528	91764
2083	65558	91731
2084	65593	91704
2085	65620	91666
2086	65650	91634
2087	65680	91600
2088	65711	91568
2089	65745	91539
2090	65779	91512
2091	65811	91481
2092	65843	91450
2093	65875	91420
2094	65907	91389
2095	65939	91358
2096	65972	91330
2097	66002	91296
2098	66035	91266
2099	66067	91236
2100	66099	91205
2101	66132	91175
2102	66165	91146
2103	66198	91117
2104	66230	91086
2105	66261	91053
2106	66291	91021
2107	66323	90989
2108	66353	90957
2109	66388	90930
2110	66418	90897
2111	66449	90864
2112	66481	90833
2113	66514	90805
2114	66547	90775
2115	66577	90742
2116	66610	90712
2117	66642	90681
2118	66675	90651
2119	66706	90620
2120	66738	90590
2121	66773	90562
2122	66803	90529
2123	66835	90499
2124	66868	90468
2125	66898	90436
2126	66929	90402
2127	66959	90370
2128	66991	90338
2129	67023	90308
2130	67054	90276
2131	67084	90243
2132	67115	90210
2133	67146	90178
2134	67178	90147
2135	67208	90115
2136	67241	90084
2137	67274	90056
2138	67307	90027
2139	67340	89997
2140	67373	89967
2141	67406	89938
2142	67437	89905
2143	67469	89875
2144	67502	89845
2145	67534	89814
2146	67567	89785
2147	67600	89756
2148	67631	89724
2149	67664	89694
2150	67696	89664
2151	67729	89634
2152	67764	89607
2153	67794	89574
2154	67823	89539
2155	67855	89508
2156	67887	89478
2157	67919	89447
2158	67952	89417
2159	67982	89384
2160	68016	89356
2161	68047	89324
2162	68078	89291
2163	68109	89259
2164	68139	89226
2165	68171	89195
2166	68202	89163
2167	68236	89135
2168	68272	89109
2169	68308	89083
2170	68341	89054
2171	68371	89021
2172	68403	88991
2173	68434	88958
2174	68465	88926
2175	68497	88895
2176	68531	88867
2177	68564	88837
2178	68594	88804
2179	68624	88771
2180	68656	88740
2181	68687	88707
2182	68720	88678
2183	68751	88646
2184	68783	88616
2185	68813	88583
2186	68845	88551
2187	68877	88520
2188	68909	88490
2189	68941	88458
2190	68971	88426
2191	69004	88396
2192	69037	88367
2193	69068	88334
2194	69098	88301
2195	69133	88274
2196	69165	88243
2197	69195	88210
2198	69226	88178
2199	69258	88147
2200	69291	88117
2201	69323	88087
2202	69354	88054
2203	69385	88022
2204	69416	87990
2205	69445	87956
2206	69478	87925
2207	69508	87893
2208	69540	87862
2209	69571	87830
2210	69601	87797
2211	69632	87764
2212	69663	87732
2213	69696	87702
2214	69728	87672
2215	69761	87642
2216	69791	87609
2217	69823	87578
2218	69854	87546
2219	69887	87516
2220	69919	87485
2221	69950	87453
2222	69980	87420
2223	70010	87387
2224	70042	87356
2225	70072	87323
2226	70102	87289
2227	70134	87258
2228	70168	87230
2229	70200	87200
2230	70231	87167
2231	70261	87134
2232	70293	87103
2233	70322	87069
2234	70353	87036
2235	70386	87007
2236	70415	86972
2237	70447	86942
2238	70478	86910
2239	70512	86881
2240	70545	86851
2241	70577	86821
2242	70609	86790
2243	70641	86758
2244	70672	86727
2245	70704	86696
2246	70738	86667
2247	70769	86635
2248	70801	86604
2249	70834	86575
2250	70867	86545
2251	70898	86513
2252	70930	86482
2253	70963	86453
2254	70996	86423
2255	71027	86391
2256	71062	86364
2257	71093	86332
2258	71126	86302
2259	71159	86272
2260	71189	86239
2261	71220	86207
2262	71254	86178
2263	71288	86151
2264	71321	86120
2265	71356	86093
2266	71389	86063
2267	71419	86031
2268	71452	86001
2269	71485	85970
2270	71517	85940
2271	71550	85910
2272	71582	85880
2273	71614	85849
2274	71647	85819
2275	71675	85784
2276	71709	85755
2277	71740	85723
2278	71771	85690
2279	71797	85653
2280	71829	85621
2281	71862	85592
2282	71897	85564
2283	71930	85535
2284	71963	85505
2285	71995	85475
2286	72027	85444
2287	72058	85411
2288	72088	85379
2289	72121	85349
2290	72152	85316
2291	72184	85286
2292	72217	85256
2293	72249	85225
2294	72282	85195
2295	72313	85163
2296	72345	85132
2297	72379	85104
2298	72408	85070
2299	72443	85042
2300	72475	85011
2301	72506	84979
2302	72537	84947
2303	72566	84913
2304	72600	84883
2305	72631	84852
2306	72663	84821
2307	72694	84789
2308	72727	84759
2309	72760	84730
2310	72794	84701
2311	72826	84669
2312	72858	84639
2313	72892	84610
2314	72920	84575
2315	72951	84542
2316	72983	84512
2317	73015	84481
2318	73049	84452
2319	73081	84422
2320	73115	84393
2321	73146	84360
2322	73178	84329
2323	73208	84296
2324	73240	84266
2325	73271	84233
2326	73303	84202
2327	73335	84171
2328	73371	84145
2329	73401	84112
2330	73432	84080
2331	73464	84049
2332	73495	84017
2333	73524	83983
2334	73555	83950
2335	73589	83921
2336	73622	83892
2337	73656	83863
2338	73689	83834
2339	73720	83802
2340	73752	83770
2341	73783	83738
2342	73815	83708
2343	73848	83678
2344	73882	83649
2345	73915	83620
2346	73949	83590
2347	73981	83560
2348	74010	83525
2349	74041	83493
2350	74074	83463
2351	74107	83433
2352	74137	83400
2353	74172	83373
2354	74205	83343
2355	74239	83314
2356	74272	83284
2357	74305	83254
2358	74331	83217
2359	74362	83184
2360	74393	83153
2361	74426	83123
2362	74459	83093
2363	74493	83064
2364	74525	83034
2365	74560	83006
2366	74592	82975
2367	74625	82944
2368	74658	82914
2369	74688	82882
2370	74723	82854
2371	74754	82821
2372	74787	82793
2373	74818	82760
2374	74851	82730
2375	74883	82699
2376	74917	82670
2377	74950	82640
2378	74980	82608
2379	75012	82577
2380	75043	82544
2381	75073	82511
2382	75104	82479
2383	75134	82446
2384	75164	82413
2385	75197	82383
2386	75228	82351
2387	75260	82320
2388	75292	82288
2389	75323	82256
2390	75353	82223
2391	75385	82192
2392	75417	82162
2393	75447	82129
2394	75480	82099
2395	75513	82068
2396	75546	82039
2397	75577	82006
2398	75608	81975
2399	75639	81942
2400	75669	81909
2401	75699	81876
2402	75731	81845
2403	75763	81814
2404	75797	81785
2405	75828	81753
2406	75859	81720
2407	75893	81692
2408	75925	81661
2409	75959	81632
2410	75991	81601
2411	76026	81574
2412	76058	81543
2413	76091	81512
2414	76123	81482
2415	76155	81450
2416	76187	81420
2417	76220	81390
2418	76253	81359
2419	76286	81330
2420	76313	81294
2421	76345	81263
2422	76380	81234
2423	76415	81207
2424	76446	81174
2425	76476	81142
2426	76507	81109
2427	76536	81076
2428	76571	81047
2429	76601	81014
2430	76633	80983
2431	76663	80950
2432	76694	80918
2433	76726	80887
2434	76757	80855
2435	76789	80824
2436	76824	80796
2437	76850	80758
2438	76883	80729
2439	76914	80697
2440	76948	80668
2441	76981	80638
2442	77011	80605
2443	77045	80575
2444	77075	80543
2445	77105	80510
2446	77140	80481
2447	77172	80451
2448	77205	80421
2449	77238	80391
2450	77269	80358
2451	77302	80328
2452	77336	80299
2453	77368	80268
2454	77400	80238
2455	77433	80208
2456	77466	80178
2457	77500	80149
2458	77532	80117
2459	77562	80085
2460	77587	80046
2461	77619	80015
2462	77650	79983
2463	77680	79950
2464	77713	79920
2465	77744	79888
2466	77776	79856
2467	77807	79825
2468	77838	79793
2469	77868	79760
2470	77900	79729
2471	77933	79698
2472	77964	79666
2473	77999	79639
2474	78032	79608
2475	78064	79577
2476	78094	79544
2477	78127	79514
2478	78157	79481
2479	78191	79453
2480	78223	79421
2481	78253	79388
2482	78287	79359
2483	78321	79330
2484	78354	79300
2485	78387	79270
2486	78421	79241
2487	78452	79209
2488	78481	79175
2489	78514	79144
2490	78544	79112
2491	78575	79080
2492	78608	79049
2493	78643	79022
2494	78673	78989
2495	78706	78958
2496	78738	78928
2497	78770	78896
2498	78804	78867
2499	78836	78836
2500	78867	78804
2501	78901	78775
2502	78934	78745
2503	78966	78713
2504	78996	78681
2505	79029	78650
2506	79059	78618
2507	79090	78586
2508	79119	78552
2509	79152	78522
2510	79183	78489
2511	79215	78458
2512	79245	78425
2513	79276	78393
2514	79310	78364
2515	79342	78332
2516	79372	78300
2517	79407	78272
2518	79438	78240
2519	79470	78209
2520	79503	78179
2521	79535	78147
2522	79568	78118
2523	79602	78088
2524	79635	78058
2525	79665	78025
2526	79695	77992
2527	79725	77959
2528	79759	77930
2529	79789	77897
2530	79820	77865
2531	79851	77832
2532	79885	77803
2533	79915	77770
2534	79946	77738
2535	79977	77706
2536	80008	77674
2537	80039	77642
2538	80069	77610
2539	80100	77578
2540	80133	77547
2541	80166	77516
2542	80199	77486
2543	80231	77456
2544	80263	77425
2545	80295	77393
2546	80327	77363
2547	80358	77330
2548	80390	77299
2549	80424	77270
2550	80456	77239
2551	80489	77208
2552	80521	77178
2553	80551	77145
2554	80582	77113
2555	80613	77081
2556	80645	77050
2557	80678	77019
2558	80709	76988
2559	80740	76956
2560	80771	76923
2561	80802	76891
2562	80833	76859
2563	80865	76828
2564	80894	76794
2565	80925	76762
2566	80958	76732
2567	80989	76700
2568	81024	76671
2569	81057	76641
2570	81087	76608
2571	81118	76576
2572	81149	76544
2573	81182	76514
2574	81213	76482
2575	81244	76451
2576	81279	76422
2577	81311	76391
2578	81342	76359
2579	81374	76328
2580	81406	76297
2581	81436	76264
2582	81468	76232
2583	81502	76203
2584	81534	76172
2585	81566	76141
2586	81600	76111
2587	81630	76079
2588	81660	76046
2589	81693	76015
2590	81725	75984
2591	81755	75952
2592	81787	75920
2593	81817	75888
2594	81847	75854
2595	81877	75821
2596	81910	75791
2597	81940	75758
2598	81974	75729
2599	82005	75697
2600	82038	75667
2601	82070	75636
2602	82103	75606
2603	82136	75575
2604	82169	75545
2605	82203	75516
2606	82236	75486
2607	82268	75454
2608	82300	75423
2609	82334	75394
2610	82364	75361
2611	82395	75329
2612	82431	75301
2613	82463	75271
2614	82496	75240
2615	82528	75209
2616	82561	75179
2617	82593	75148
2618	82628	75119
2619	82660	75088
2620	82693	75058
2621	82723	75025
2622	82754	74993
2623	82784	74960
2624	82817	74929
2625	82847	74897
2626	82878	74865
2627	82910	74833
2628	82940	74801
2629	82967	74765
2630	83000	74735
2631	83033	74704
2632	83063	74672
2633	83094	74639
2634	83124	74606
2635	83156	74576
2636	83187	74543
2637	83217	74510
2638	83250	74480
2639	83279	74446
2640	83313	74417
2641	83346	74387
2642	83377	74355
2643	83408	74322
2644	83437	74289
2645	83469	74258
2646	83500	74226
2647	83535	74197
2648	83568	74167
2649	83602	74137
2650	83636	74108
2651	83668	74077
2652	83701	74046
2653	83731	74014
2654	83761	73981
2655	83793	73950
2656	83828	73921
2657	83861	73891
2658	83892	73859
2659	83924	73827
2660	83954	73795
2661	83982	73760
2662	84014	73729
2663	84047	73699
2664	84082	73670
2665	84114	73639
2666	84147	73609
2667	84179	73578
2668	84210	73546
2669	84241	73513
2670	84274	73483
2671	84305	73451
2672	84334	73417
2673	84365	73385
2674	84394	73351
2675	84424	73319
2676	84457	73288
2677	84486	73255
2678	84517	73223
2679	84550	73192
2680	84583	73162
2681	84615	73131
2682	84646	73099
2683	84678	73068
2684	84711	73037
2685	84737	73001
2686	84768	72969
2687	84801	72939
2688	84835	72909
2689	84865	72877
2690	84896	72845
2691	84931	72816
2692	84965	72786
2693	84980	72740
2694	85012	72710
2695	85042	72676
2696	85072	72644
2697	85104	72613
2698	85135	72580
2699	85167	72550
2700	85200	72519
2701	85232	72488
2702	85263	72456
2703	85293	72423
2704	85324	72391
2705	85357	72361
2706	85387	72328
2707	85420	72298
2708	85454	72268
2709	85490	72241
2710	85523	72210
2711	85555	72179
2712	85588	72148
2713	85620	72118
2714	85650	72085
2715	85684	72055
2716	85717	72025
2717	85750	71995
2718	85783	71964
2719	85813	71932
2720	85846	71901
2721	85878	71869
2722	85907	71836
2723	85939	71805
2724	85972	71775
2725	86003	71743
2726	86033	71710
2727	86064	71678
2728	86098	71649
2729	86130	71617
2730	86161	71585
2731	86195	71555
2732	86226	71524
2733	86259	71493
2734	86292	71463
2735	86326	71433
2736	86356	71401
2737	86389	71370
2738	86421	71339
2739	86456	71310
2740	86487	71278
2741	86519	71247
2742	86551	71216
2743	86582	71184
2744	86614	71152
2745	86647	71123
2746	86679	71091
2747	86712	71061
2748	86745	71030
2749	86773	70996
2750	86805	70965
2751	86839	70935
2752	86871	70904
2753	86902	70872
2754	86935	70842
2755	86967	70811
2756	86998	70779
2757	87030	70747
2758	87063	70717
2759	87096	70686
2760	87128	70655
2761	87159	70623
2762	87192	70593
2763	87225	70562
2764	87257	70532
2765	87290	70501
2766	87322	70470
2767	87356	70440
2768	87388	70409
2769	87421	70378
2770	87456	70349
2771	87486	70317
2772	87517	70285
2773	87549	70254
2774	87582	70223
2775	87616	70193
2776	87648	70163
2777	87680	70131
2778	87714	70102
2779	87747	70071
2780	87780	70041
2781	87810	70008
2782	87844	69978
2783	87875	69946
2784	87902	69911
2785	87934	69880
2786	87967	69850
2787	87998	69818
2788	88029	69786
2789	88064	69757
2790	88093	69723
2791	88128	69694
2792	88158	69662
2793	88200	69639
2794	88233	69608
2795	88264	69575
2796	88296	69545
2797	88326	69512
2798	88359	69481
2799	88390	69449
2800	88420	69416
2801	88451	69384
2802	88483	69353
2803	88516	69322
2804	88547	69291
2805	88578	69258
2806	88609	69227
2807	88641	69196
2808	88671	69163
2809	88701	69130
2810	88734	69099
2811	88764	69066
2812	88791	69032
2813	88824	69001
2814	88857	68970
2815	88890	68940
2816	88923	68910
2817	88951	68875
2818	88982	68844
2819	89016	68814
2820	89049	68783
2821	89082	68753
2822	89113	68720
2823	89145	68689
2824	89178	68659
2825	89211	68628
2826	89245	68599
2827	89276	68567
2828	89306	68534
2829	89337	68502
2830	89369	68471
2831	89403	68441
2832	89435	68410
2833	89466	68378
2834	89498	68347
2835	89531	68316
2836	89565	68286
2837	89596	68254
2838	89627	68222
2839	89657	68190
2840	89688	68157
2841	89725	68131
2842	89757	68099
2843	89787	68066
2844	89821	68037
2845	89855	68007
2846	89885	67974
2847	89917	67943
2848	89951	67913
2849	89982	67881
2850	90014	67850
2851	90049	67821
2852	90082	67790
2853	90115	67760
2854	90146	67728
2855	90179	67697
2856	90211	67666
2857	90243	67635
2858	90275	67603
2859	90306	67572
2860	90339	67541
2861	90371	67510
2862	90406	67481
2863	90440	67451
2864	90472	67420
2865	90508	67391
2866	90540	67360
2867	90573	67330
2868	90604	67297
2869	90634	67265
2870	90667	67234
2871	90698	67203
2872	90725	67167
2873	90757	67136
2874	90787	67103
2875	90821	67073
2876	90853	67042
2877	90885	67011
2878	90920	66982
2879	90951	66950
2880	90984	66919
2881	91016	66888
2882	91049	66858
2883	91084	66828
2884	91115	66796
2885	91148	66766
2886	91181	66735
2887	91211	66702
2888	91241	66670
2889	91272	66638
2890	91302	66605
2891	91336	66575
2892	91368	66544
2893	91398	66511
2894	91431	66481
2895	91462	66449
2896	91492	66416
2897	91523	66384
2898	91556	66353
2899	91588	66322
2900	91622	66292
2901	91654	66261
2902	91688	66231
2903	91720	66200
2904	91754	66170
2905	91784	66137
2906	91815	66105
2907	91851	66077
2908	91883	66046
2909	91914	66014
2910	91944	65981
2911	91974	65948
2912	92006	65917
2913	92039	65887
2914	92070	65855
2915	92104	65825
2916	92136	65793
2917	92166	65761
2918	92197	65728
2919	92230	65698
2920	92264	65668
2921	92297	65637
2922	92328	65605
2923	92361	65575
2924	92392	65543
2925	92426	65513
2926	92457	65481
2927	92488	65449
2928	92519	65417
2929	92552	65387
2930	92583	65354
2931	92613	65322
2932	92644	65290
2933	92676	65258
2934	92709	65228
2935	92742	65197
2936	92773	65165
2937	92807	65135
2938	92839	65104
2939	92870	65072
2940	92901	65040
2941	92931	65007
2942	92964	64976
2943	92998	64947
2944	93029	64915
2945	93062	64884
2946	93095	64854
2947	93126	64821
2948	93156	64789
2949	93189	64758
2950	93222	64728
2951	93253	64696
2952	93286	64665
2953	93318	64634
2954	93350	64603
2955	93383	64572
2956	93414	64540
2957	93444	64507
2958	93475	64475
2959	93510	64446
2960	93543	64415
2961	93574	64384
2962	93606	64352
2963	93640	64322
2964	93670	64290
2965	93703	64259
2966	93735	64228
2967	93762	64193
2968	93794	64161
2969	93829	64132
2970	93860	64100
2971	93891	64068
2972	93923	64037
2973	93957	64007
2974	93991	63977
2975	94022	63945
2976	94055	63914
2977	94087	63883
2978	94117	63851
2979	94150	63820
2980	94184	63790
2981	94213	63756
2982	94246	63726
2983	94261	63683
2984	94292	63651
2985	94322	63618
2986	94355	63588
2987	94389	63558
2988	94420	63526
2989	94452	63495
2990	94485	63464
2991	94515	63431
2992	94546	63399
2993	94579	63368
2994	94609	63336
2995	94641	63304
2996	94670	63271
2997	94701	63239
2998	94736	63210
2999	94770	63180
3000	94801	63148
3001	94831	63115
3002	94864	63085
3003	94898	63055
3004	94931	63024
3005	94963	62993
3006	94996	62962
3007	95030	62932
3008	95062	62901
3009	95095	62870
3010	95128	62839
3011	95162	62809
3012	95194	62778
3013	95227	62747
3014	95258	62715
3015	95289	62683
3016	95322	62652
3017	95354	62621
3018	95385	62589
3019	95415	62557
3020	95446	62525
3021	95477	62493
3022	95508	62461
3023	95538	62428
3024	95570	62397
3025	95590	62358
3026	95622	62326
3027	95656	62296
3028	95683	62262
3029	95714	62230
3030	95746	62199
3031	95777	62166
3032	95811	62136
3033	95843	62105
3034	95876	62074
3035	95907	62042
3036	95940	62012
3037	95967	61977
3038	95999	61946
3039	96032	61915
3040	96063	61883
3041	96094	61851
3042	96126	61820
3043	96157	61788
3044	96190	61757
3045	96224	61727
3046	96254	61695
3047	96286	61663
3048	96318	61632
3049	96349	61600
3050	96381	61569
3051	96413	61538
3052	96444	61505
3053	96474	61473
3054	96506	61442
3055	96537	61410
3056	96570	61379
3057	96601	61347
3058	96637	61318
3059	96668	61286
3060	96702	61256
3061	96734	61225
3062	96766	61193
3063	96796	61161
3064	96829	61130
3065	96858	61097
3066	96888	61064
3067	96922	61034
3068	96955	61004
3069	96989	60974
3070	97021	60942
3071	97051	60909
3072	97082	60878
3073	97113	60846
3074	97145	60814
3075	97176	60782
3076	97207	60750
3077	97241	60720
3078	97274	60690
3079	97308	60659
3080	97341	60629
3081	97375	60599
3082	97405	60566
3083	97439	60536
3084	97470	60504
3085	97502	60472
3086	97533	60440
3087	97564	60409
3088	97595	60376
3089	97625	60344
3090	97659	60314
3091	97690	60282
3092	97720	60249
3093	97751	60218
3094	97784	60187
3095	97812	60153
3096	97846	60123
3097	97878	60092
3098	97911	60060
3099	97943	60030
3100	97975	59998
3101	98008	59967
3102	98039	59935
3103	98068	59902
3104	98100	59871
3105	98133	59840
3106	98166	59809
3107	98201	59780
3108	98230	59747
3109	98263	59716
3110	98295	59685
3111	98326	59652
3112	98358	59621
3113	98390	59590
3114	98423	59559
3115	98457	59529
3116	98487	59497
3117	98518	59464
3118	98551	59434
3119	98583	59402
3120	98614	59370
3121	98648	59341
3122	98680	59309
3123	98711	59277
3124	98742	59245
3125	98772	59212
3126	98803	59181
3127	98837	59150
3128	98872	59121
3129	98908	59092
3130	98939	59060
3131	98974	59030
3132	99008	59000
3133	99039	58968
3134	99072	58937
3135	99105	58907
3136	99139	58876
3137	99173	58846
3138	99206	58815
3139	99238	58784
3140	99268	58752
3141	99303	58722
3142	99338	58692
3143	99373	58663
3144	99405	58631
3145	99437	58600
3146	99469	58569
3147	99501	58537
3148	99531	58505
3149	99562	58473
3150	99593	58441
3151	99625	58409
3152	99658	58379
3153	99689	58347
3154	99723	58316
3155	99756	58285
3156	99790	58255
3157	99818	58222
3158	99850	58190
3159	99882	58159
3160	99909	58125
3161	99944	58095
3162	99976	58064
3163	100007	58032
3164	100038	58000
3165	100069	57968
3166	100103	57938
3167	100134	57906
3168	100165	57873
3169	100196	57841
3170	100225	57809
3171	100253	57775
3172	100287	57745
3173	100320	57714
3174	100353	57683
3175	100385	57651
3176	100416	57619
3177	100445	57586
3178	100476	57555
3179	100509	57524
3180	100538	57491
3181	100571	57460
3182	100601	57427
3183	100633	57396
3184	100666	57365
3185	100701	57335
3186	100732	57303
3187	100764	57272
3188	100797	57241
3189	100826	57208
3190	100857	57176
3191	100889	57145
3192	100923	57114
3193	100957	57085
3194	100990	57054
3195	101022	57022
3196	101057	56992
3197	101091	56962
3198	101126	56932
3199	101158	56901
3200	101194	56872
3201	101224	56840
3202	101255	56808
3203	101288	56776
3204	101322	56746
3205	101355	56715
3206	101387	56684
3207	101420	56653
3208	101454	56623
3209	101485	56591
3210	101516	56559
3211	101550	56529
3212	101583	56498
3213	101616	56467
3214	101651	56437
3215	101685	56407
3216	101717	56376
