iter	RMSE
464	57.91870954
465	57.90364213
466	57.90029262
467	57.89731205
468	57.88763697
469	57.88676434
470	57.88557383
471	57.86843206
472	57.86416409
473	57.85280633
474	57.85010384
475	57.84553817
476	57.84529911
477	57.84339251
478	57.84303292
479	57.84277409
480	57.81510035
481	57.81490268
482	57.81452116
483	57.81245738
484	57.81202643
485	57.79863765
486	57.78232256
487	57.78221773
488	57.78130197
489	57.77481211
490	57.77325135
491	57.76608793
492	57.75892559
493	57.75869211
494	57.74161757
495	57.74118016
496	57.74087337
497	57.72067518
498	57.70377556
499	57.69548039
500	57.69391946
501	57.69310729
502	57.69222181
503	57.68754855
504	57.68492549
505	57.66685604
506	57.66574224
507	57.63974026
508	57.63142397
509	57.63103926
510	57.62816573
511	57.61767189
512	57.61037407
513	57.6102967
514	57.60738842
515	57.59118385
516	57.5797385
517	57.57752736
518	57.57551464
519	57.56566635
520	57.55937059
521	57.5315506
522	57.52390211
523	57.52297429
524	57.49964869
525	57.49340534
526	57.49122467
527	57.47695588
528	57.46860609
529	57.45550527
530	57.4234835
531	57.38969743
532	57.38540581
533	57.38335249
534	57.373525
535	57.37177006
536	57.37063061
537	57.3607611
538	57.36037258
539	57.33942448
540	57.33390122
541	57.32898943
542	57.31093937
543	57.30877968
544	57.3024896
545	57.30115332
546	57.30097581
547	57.28417982
548	57.2798763
549	57.2548109
550	57.25452945
551	57.24780819
552	57.23712282
553	57.22959874
554	57.22952485
555	57.21320327
556	57.18668177
557	57.17326848
558	57.17315454
559	57.17277474
560	57.17070379
561	57.16754324
562	57.16656365
563	57.14693443
564	57.14378056
565	57.14033452
566	57.13198754
567	57.12216883
568	57.12212481
569	57.12161462
570	57.12111443
571	57.12036414
572	57.11987595
573	57.09729841
574	57.08151965
575	57.08127939
576	57.08086494
577	57.07888076
578	57.07826206
579	57.07552891
580	57.06764708
581	57.06633734
582	57.06448082
583	57.06038506
584	57.04732472
585	57.0471344
586	57.03402493
587	57.03393075
588	57.02584477
589	57.02197271
590	57.00924236
591	56.99542438
592	56.99459824
593	56.97941884
594	56.95669934
595	56.95344063
596	56.95074363
597	56.94830739
598	56.94622225
599	56.94504418
600	56.94454847
601	56.94388215
602	56.93600618
603	56.93597005
604	56.93539597
605	56.9312307
606	56.92372842
607	56.91957233
608	56.91802627
609	56.91638177
610	56.91361072
611	56.91356856
612	56.9003299
613	56.89957067
614	56.89946221
615	56.89518785
616	56.89402278
617	56.88071328
618	56.87112448
619	56.84465649
620	56.84068965
621	56.83974666
622	56.83438999
623	56.83434173
624	56.82562802
625	56.8222552
626	56.80266996
627	56.78701864
628	56.78493764
629	56.77839026
630	56.75675617
631	56.75419682
632	56.75254758
633	56.75189512
634	56.75056803
635	56.74620793
636	56.74513245
637	56.73720472
638	56.73700128
639	56.73232185
640	56.71481338
641	56.71080925
642	56.7095215
643	56.70824581
644	56.69625132
645	56.69445728
646	56.69164312
647	56.68734502
648	56.68654665
649	56.67460807
650	56.67280124
651	56.67258143
652	56.67253706
653	56.66397394
654	56.6554539
655	56.64818343
656	56.63275579
657	56.63219478
658	56.61352085
659	56.61111047
660	56.61052098
661	56.60979622
662	56.60172839
663	56.59969106
664	56.59858655
665	56.59590495
666	56.58652035
667	56.58499953
668	56.57216883
669	56.56388348
670	56.56378246
671	56.56178619
672	56.54817213
673	56.54660581
674	56.54443512
675	56.52693517
676	56.52675119
677	56.52358496
678	56.52289347
679	56.52225655
680	56.52106965
681	56.52031544
682	56.50590462
683	56.50480637
684	56.4936406
685	56.49139505
686	56.4913384
687	56.48956414
688	56.46439283
689	56.46378156
690	56.44268091
691	56.44202892
692	56.43810263
693	56.43168715
694	56.43136716
695	56.42812875
696	56.41498484
697	56.40355207
698	56.40004053
699	56.39612955
700	56.39391051
701	56.39339779
702	56.38576517
703	56.38267819
704	56.3820478
705	56.37999645
706	56.34501474
707	56.33159377
708	56.32534268
709	56.32482731
710	56.32475832
711	56.32267242
712	56.3192228
713	56.31759532
714	56.30924207
715	56.30763054
716	56.30175841
717	56.30017305
718	56.28490587
719	56.28137677
720	56.28099705
721	56.28081226
722	56.2695533
723	56.26641119
724	56.26415047
725	56.26407938
726	56.26295
727	56.26157887
728	56.23682779
729	56.22831214
730	56.21486128
731	56.18047653
732	56.17722162
733	56.17363489
734	56.1735881
735	56.1723918
736	56.16941923
737	56.16764295
738	56.16612299
739	56.1659073
740	56.15355071
741	56.14335325
742	56.14039747
743	56.13650302
744	56.12307496
745	56.12242536
746	56.12152325
747	56.12090214
748	56.11723239
749	56.10650077
750	56.10472045
751	56.08477868
752	56.06770601
753	56.06613238
754	56.04626456
755	56.04487182
756	56.04451496
757	56.04283464
758	56.01406354
759	56.01325557
760	56.0125639
761	56.01082752
762	55.99407316
763	55.96275088
764	55.95453256
765	55.95380339
766	55.95252886
767	55.94977952
768	55.94875206
769	55.9475775
770	55.93377308
771	55.93156226
772	55.92874651
773	55.92704431
774	55.92661723
775	55.92651709
776	55.91886572
777	55.90359866
778	55.90281363
779	55.89906414
780	55.89885355
781	55.88397164
782	55.88366692
783	55.88194086
784	55.87801817
785	55.87791795
786	55.87737799
787	55.87260407
788	55.87079789
789	55.86577997
790	55.86277882
791	55.86256196
792	55.85276154
793	55.85241368
794	55.84493838
795	55.84242934
796	55.83990995
797	55.83971551
798	55.83946582
799	55.83346667
800	55.8305518
801	55.82539105
802	55.82377988
803	55.82321279
804	55.82292821
805	55.81944157
806	55.81639698
807	55.81394603
808	55.79308303
809	55.78289139
810	55.78262914
811	55.77622637
812	55.77515064
813	55.7726364
814	55.76398428
815	55.76355799
816	55.76003689
817	55.74664525
818	55.74379966
819	55.74360284
820	55.73591199
821	55.73485393
822	55.72961254
823	55.72931929
824	55.72108501
825	55.71068325
826	55.70869129
827	55.70308019
828	55.70210973
829	55.69818669
830	55.68659033
831	55.68610188
832	55.68478222
833	55.68438817
834	55.68225981
835	55.68053982
836	55.68010878
837	55.67755537
838	55.67750405
839	55.66762999
840	55.66734257
841	55.64127553
842	55.63126356
843	55.62947831
844	55.62912701
845	55.62829085
846	55.62717116
847	55.62541454
848	55.62339693
849	55.62246206
850	55.62187648
851	55.61924025
852	55.60613327
853	55.60085097
854	55.59995272
855	55.5993854
856	55.59455472
857	55.59118532
858	55.57448952
859	55.57108395
860	55.57058009
861	55.5691528
862	55.56843914
863	55.56705087
864	55.56449637
865	55.5637374
866	55.53458845
867	55.53433121
868	55.52567488
869	55.52433495
870	55.51662814
871	55.51602085
872	55.51409808
873	55.51361017
874	55.50672134
875	55.50313453
876	55.49127087
877	55.48187864
878	55.48174475
879	55.48149756
880	55.48128951
881	55.48077247
882	55.48050674
883	55.4707336
884	55.4700846
885	55.46976731
886	55.46533332
887	55.45225179
888	55.44951475
889	55.44920352
890	55.44797098
891	55.44049474
892	55.44037518
893	55.44031952
894	55.43831372
895	55.43819622
896	55.43600274
897	55.42077383
898	55.41863946
899	55.41787644
900	55.41745161
901	55.41523463
902	55.41106646
903	55.40094275
904	55.40047241
905	55.39798037
906	55.39768123
907	55.39753682
908	55.38904894
909	55.38897054
910	55.38666162
911	55.38443722
912	55.37938554
913	55.37779235
914	55.36724354
915	55.35983485
916	55.3165643
917	55.31421311
918	55.31365318
919	55.29954792
920	55.29524082
921	55.29465177
922	55.29320082
923	55.28136447
924	55.26629353
925	55.2662439
926	55.25823636
927	55.25797783
928	55.25710711
929	55.25418045
930	55.24564572
931	55.24558573
932	55.2454161
933	55.23803658
934	55.23787934
935	55.23748417
936	55.23145067
937	55.23085887
938	55.22805291
939	55.22646777
940	55.22157342
941	55.20891646
942	55.20844035
943	55.2055608
944	55.20039337
945	55.18451128
946	55.18250033
947	55.18198257
948	55.18140888
949	55.18132396
950	55.18061564
951	55.17903121
952	55.16618219
953	55.16583829
954	55.1633833
955	55.16303524
956	55.1616865
957	55.15916709
958	55.14782006
959	55.14720664
960	55.14412078
961	55.12734556
962	55.12652874
963	55.12314526
964	55.12289231
965	55.11680895
966	55.11317602
967	55.11264724
968	55.11214955
969	55.10610026
970	55.10550504
971	55.10428555
972	55.10391015
973	55.10179463
974	55.10119314
975	55.10115788
976	55.09667348
977	55.09644116
978	55.0964059
979	55.09201446
980	55.08942133
981	55.08853757
982	55.08834256
983	55.06646996
984	55.06580998
985	55.06483659
986	55.0631492
987	55.06293957
988	55.06257635
989	55.06237917
990	55.06138497
991	55.05945462
992	55.05673956
993	55.05669805
994	55.05571827
995	55.04318928
996	55.04107765
997	55.03402792
998	55.0313303
999	55.03028776
1000	55.02831064
1001	55.0173313
1002	55.01322438
1003	55.00252254
1004	55.00200931
1005	55.00128414
1006	54.99796775
1007	54.99488807
1008	54.99360171
1009	54.99342506
1010	54.99226127
1011	54.99217607
1012	54.98926649
1013	54.98901085
1014	54.98261336
1015	54.96970386
1016	54.96382811
1017	54.96328125
1018	54.95614459
1019	54.95286292
1020	54.95176274
1021	54.93818656
1022	54.93816368
1023	54.93813456
1024	54.93554665
1025	54.93421728
1026	54.93399676
1027	54.92215582
1028	54.92161479
1029	54.92021434
1030	54.91906565
1031	54.91834354
1032	54.91781912
1033	54.91755067
1034	54.91580048
1035	54.91415222
1036	54.91220421
1037	54.91156527
1038	54.91153197
1039	54.88547036
1040	54.88337349
1041	54.88309446
1042	54.8822511
1043	54.88204703
1044	54.88194707
1045	54.8808184
1046	54.88076009
1047	54.88074968
1048	54.88064556
1049	54.8759557
1050	54.87059686
1051	54.87020321
1052	54.8697554
1053	54.86736839
1054	54.86675184
1055	54.86564785
1056	54.86543122
1057	54.85747559
1058	54.85625684
1059	54.85603808
1060	54.85602142
1061	54.85599642
1062	54.8553214
1063	54.85326712
1064	54.85293793
1065	54.85205453
1066	54.85190868
1067	54.85150864
1068	54.8512607
1069	54.85061687
1070	54.85041685
1071	54.85030225
1072	54.84919169
1073	54.84882496
1074	54.84876037
1075	54.84682046
1076	54.83324539
1077	54.83307448
1078	54.83119654
1079	54.82042789
1080	54.81745499
1081	54.81675031
1082	54.81504486
1083	54.81258458
1084	54.79493407
1085	54.75907126
1086	54.75902535
1087	54.759017
1088	54.74890214
1089	54.74865373
1090	54.7236632
1091	54.70234469
1092	54.7021483
1093	54.70071298
1094	54.69845858
1095	54.69840426
1096	54.69555636
1097	54.69509458
1098	54.6907754
1099	54.69059569
1100	54.68666487
1101	54.68622391
1102	54.68547574
1103	54.68368887
1104	54.66081386
1105	54.65991898
1106	54.6560445
1107	54.65453477
1108	54.65212792
1109	54.65023958
1110	54.6469458
1111	54.64587921
1112	54.64584574
1113	54.64556131
1114	54.64526643
1115	54.64479586
1116	54.64469129
1117	54.64454489
1118	54.64339667
1119	54.64323145
1120	54.63491505
1121	54.63423312
1122	54.63414317
1123	54.63340475
1124	54.63332316
1125	54.63263284
1126	54.62599067
1127	54.62588397
1128	54.60608234
1129	54.58852836
1130	54.58268485
1131	54.58097628
1132	54.57953567
1133	54.57952102
1134	54.57886561
1135	54.57882164
1136	54.57012684
1137	54.56996976
1138	54.56901685
1139	54.568887
1140	54.56854143
1141	54.56816236
1142	54.55579582
1143	54.55567641
1144	54.55562194
1145	54.55480704
1146	54.55296561
1147	54.55185109
1148	54.55149494
1149	54.54974558
1150	54.54904373
1151	54.53023906
1152	54.53016989
1153	54.52924143
1154	54.52906329
1155	54.52876777
1156	54.52577267
1157	54.525758
1158	54.51705474
1159	54.51640906
1160	54.51629796
1161	54.51605268
1162	54.51603172
1163	54.51567324
1164	54.51560406
1165	54.51381371
1166	54.50995191
1167	54.50993094
1168	54.50922858
1169	54.50900214
1170	54.50886586
1171	54.50864571
1172	54.50791397
1173	54.50755334
1174	54.50750512
1175	54.50462418
1176	54.50184374
1177	54.49954548
1178	54.49713597
1179	54.49623211
1180	54.49434886
1181	54.47670642
1182	54.47588615
1183	54.4756281
1184	54.46675316
1185	54.46598099
1186	54.46517524
1187	54.46191225
1188	54.4614254
1189	54.45599849
1190	54.45415162
1191	54.45308125
1192	54.45290705
1193	54.4526447
1194	54.45252087
1195	54.4521011
1196	54.4500589
1197	54.4488856
1198	54.44763041
1199	54.44689575
1200	54.44676141
1201	54.44362746
1202	54.44356029
1203	54.44339236
1204	54.44259257
1205	54.4417067
1206	54.44146949
1207	54.43885377
1208	54.438436
1209	54.43800983
1210	54.43768233
1211	54.43757316
1212	54.43270026
1213	54.42718858
1214	54.42320933
1215	54.42296784
1216	54.42219925
1217	54.42034704
1218	54.41997952
1219	54.4177093
1220	54.41748459
1221	54.41736488
1222	54.4165395
1223	54.41410111
1224	54.41148828
1225	54.40994657
1226	54.4038276
1227	54.40367214
1228	54.40360492
1229	54.40346628
1230	54.39626038
1231	54.39603557
1232	54.39522668
1233	54.39469302
1234	54.3942497
1235	54.39100136
1236	54.38644369
1237	54.38608856
1238	54.38462388
1239	54.37720741
1240	54.37705398
1241	54.37581185
1242	54.37564791
1243	54.37430696
1244	54.37246152
1245	54.3719991
1246	54.36825544
1247	54.36731371
1248	54.35746446
1249	54.35711124
1250	54.35701032
1251	54.3569031
1252	54.35389222
1253	54.34767652
1254	54.34557572
1255	54.34522873
1256	54.34477239
1257	54.34160521
1258	54.34155684
1259	54.3369151
1260	54.32574344
1261	54.32083526
1262	54.31410446
1263	54.30823352
1264	54.30772005
1265	54.30744648
1266	54.30323958
1267	54.30298282
1268	54.30164217
1269	54.30100867
1270	54.29979005
1271	54.29894606
1272	54.29680548
1273	54.29630243
1274	54.29606037
1275	54.29141474
1276	54.29047378
1277	54.28925282
1278	54.28906546
1279	54.28881495
1280	54.28878969
1281	54.27588573
1282	54.26915356
1283	54.26892191
1284	54.26889875
1285	54.26882715
1286	54.26822275
1287	54.26817642
1288	54.26769626
1289	54.26635053
1290	54.26377271
1291	54.2605987
1292	54.25995419
1293	54.25891579
1294	54.25852823
1295	54.25824598
1296	54.25794478
1297	54.25790054
1298	54.25778259
1299	54.25675258
1300	54.25645347
1301	54.25634815
1302	54.24898998
1303	54.24890782
1304	54.24848438
1305	54.24841064
1306	54.24574769
1307	54.24554123
1308	54.24473641
1309	54.24469006
1310	54.24390631
1311	54.24368298
1312	54.23679932
1313	54.2367656
1314	54.23660546
1315	54.23561086
1316	54.23308426
1317	54.22797802
1318	54.22749751
1319	54.22490519
1320	54.22074458
1321	54.21952627
1322	54.21783365
1323	54.21777252
1324	54.1948822
1325	54.19486533
1326	54.19448786
1327	54.19439296
1328	54.1942095
1329	54.18918606
1330	54.18899836
1331	54.18771606
1332	54.1870074
1333	54.18631983
1334	54.18333956
1335	54.17396106
1336	54.17357922
1337	54.17192947
1338	54.16128085
1339	54.15697607
1340	54.15571412
1341	54.15537646
1342	54.15309726
1343	54.15205681
1344	54.15184366
1345	54.13137458
1346	54.13099244
1347	54.12416835
1348	54.12391708
1349	54.12335963
1350	54.12206944
1351	54.12200186
1352	54.11294854
1353	54.11282182
1354	54.11078794
1355	54.09963295
1356	54.08764528
1357	54.08590838
1358	54.08425807
1359	54.08388828
1360	54.08378896
1361	54.07875527
1362	54.07729706
1363	54.07614948
1364	54.07603958
1365	54.07571623
1366	54.07413958
1367	54.07327938
1368	54.07326036
1369	54.07323711
1370	54.06833771
1371	54.06747742
1372	54.06688767
1373	54.06582232
1374	54.0656363
1375	54.0609751
1376	54.06079963
1377	54.0604783
1378	54.04686009
1379	54.04306854
1380	54.04299875
1381	54.03183823
1382	54.03146808
1383	54.03123118
1384	54.03008263
1385	54.02835023
1386	54.02537182
1387	54.02536124
1388	54.01253611
1389	54.00043809
1390	53.9993164
1391	53.98056158
1392	53.97567918
1393	53.97024154
1394	53.96858557
1395	53.96851569
1396	53.96293119
1397	53.9579773
1398	53.95768077
1399	53.95732494
1400	53.9567933
1401	53.95622988
1402	53.95562833
1403	53.9556135
1404	53.95018231
1405	53.94952774
1406	53.94898543
1407	53.94868885
1408	53.94860835
1409	53.94857445
1410	53.94842405
1411	53.94185017
1412	53.94149847
1413	53.94072302
1414	53.94071031
1415	53.93358667
1416	53.93350615
1417	53.92413507
1418	53.92240775
1419	53.92232509
1420	53.91946587
1421	53.91936625
1422	53.91774052
1423	53.91759215
1424	53.9068
1425	53.90671943
1426	53.90394632
1427	53.90391663
1428	53.90176461
1429	53.90172857
1430	53.90150806
1431	53.90096527
1432	53.90060482
1433	53.8978844
1434	53.89776566
1435	53.89658457
1436	53.89650612
1437	53.89614776
1438	53.89612231
1439	53.89600568
1440	53.89569609
1441	53.89116652
1442	53.88570126
1443	53.88244771
1444	53.8814487
1445	53.88129811
1446	53.88117296
1447	53.87800399
1448	53.8779743
1449	53.87619883
1450	53.87614792
1451	53.87612458
1452	53.87612458
1453	53.8761161
1454	53.87586154
1455	53.87574063
1456	53.87573851
1457	53.87488575
1458	53.87029502
1459	53.86991952
1460	53.86981556
1461	53.86862962
1462	53.86842171
1463	53.86840049
1464	53.86650589
1465	53.8660561
1466	53.8545024
1467	53.85138067
1468	53.85104748
1469	53.84472066
1470	53.84357449
1471	53.84348535
1472	53.83549758
1473	53.83528954
1474	53.83517491
1475	53.83486496
1476	53.81896639
1477	53.81701908
1478	53.80689494
1479	53.80682909
1480	53.80674838
1481	53.80232603
1482	53.80082633
1483	53.79763351
1484	53.79723413
1485	53.79688148
1486	53.79618043
1487	53.79616981
1488	53.7959
1489	53.79132166
1490	53.78968993
1491	53.78431423
1492	53.78422073
1493	53.77877011
1494	53.7777713
1495	53.77629642
1496	53.76353305
1497	53.76348628
1498	53.7521274
1499	53.75209338
1500	53.75207425
1501	53.75070285
1502	53.75067096
1503	53.73696786
1504	53.7293131
1505	53.72890044
1506	53.72883663
1507	53.72690308
1508	53.72688393
1509	53.72599903
1510	53.72459931
1511	53.72456953
1512	53.72147216
1513	53.72013616
1514	53.71834696
1515	53.71686194
1516	53.71583645
1517	53.69692941
1518	53.69218938
1519	53.69215319
1520	53.69203399
1521	53.67257347
1522	53.67243932
1523	53.6590272
1524	53.65752563
1525	53.65654374
1526	53.65554478
1527	53.65547662
1528	53.65466296
1529	53.65406016
1530	53.64932911
1531	53.64920343
1532	53.64889241
1533	53.64883703
1534	53.64790823
1535	53.64781875
1536	53.64714345
1537	53.64676851
1538	53.64538803
1539	53.64413961
1540	53.64404374
1541	53.6440203
1542	53.64383282
1543	53.64374121
1544	53.64347704
1545	53.64293589
1546	53.63249761
1547	53.63243155
1548	53.62935017
1549	53.62841038
1550	53.62804384
1551	53.61086883
1552	53.61086031
1553	53.61078356
1554	53.61059597
1555	53.61057678
1556	53.60843857
1557	53.60785444
1558	53.60763485
1559	53.60454352
1560	53.60230485
1561	53.60206819
1562	53.58644391
1563	53.58506615
1564	53.5850171
1565	53.58498724
1566	53.57103268
1567	53.56833393
1568	53.5683254
1569	53.55089862
1570	53.54991263
1571	53.54933213
1572	53.5436783
1573	53.54363348
1574	53.528148
1575	53.52304283
1576	53.52291258
1577	53.52010677
1578	53.51976724
1579	53.51975443
1580	53.51848599
1581	53.51835359
1582	53.51825536
1583	53.51488338
1584	53.50994567
1585	53.50795081
1586	53.50703452
1587	53.50150866
1588	53.50083791
1589	53.49214522
1590	53.48542765
1591	53.4853956
1592	53.46875616
1593	53.46873906
1594	53.46872197
1595	53.46006039
1596	53.46002619
1597	53.45994923
1598	53.45989365
1599	53.45981027
1600	53.45960291
1601	53.45885895
1602	53.4566826
1603	53.45628494
1604	53.45613956
1605	53.45145515
1606	53.45022357
1607	53.44840182
1608	53.44587863
1609	53.4455814
1610	53.44196104
1611	53.44186267
1612	53.44162316
1613	53.44142214
1614	53.44137509
1615	53.44133873
1616	53.44084473
1617	53.4381116
1618	53.43809663
1619	53.43771167
1620	53.43767745
1621	53.42770817
1622	53.41120054
1623	53.41114704
1624	53.41107001
1625	53.41105504
1626	53.4110422
1627	53.40955934
1628	53.40947374
1629	53.40939457
1630	53.40937745
1631	53.40926618
1632	53.40924051
1633	53.40916561
1634	53.40891525
1635	53.40870341
1636	53.4064758
1637	53.40522821
1638	53.40490721
1639	53.40443855
1640	53.39919743
1641	53.3989834
1642	53.3989406
1643	53.39698226
1644	53.39693945
1645	53.39679819
1646	53.39505381
1647	53.39151993
1648	53.38561604
1649	53.38108814
1650	53.38105389
1651	53.37974148
1652	53.37783596
1653	53.3741382
1654	53.37285988
1655	53.37107831
1656	53.37105047
1657	53.37054297
1658	53.3701147
1659	53.36625793
1660	53.36622153
1661	53.36581035
1662	53.36569899
1663	53.36448043
1664	53.36393432
1665	53.36392361
